ID	G85432	G85433	G85434	G85435	G85436	G85437	G85438	G85439	G85440	G85441	G85442	G85443	G85444	G85445	G85446	G85447	G85448	G85449	G85450	G85451	G85452	G85453	G85454	G85455	G85456	G85457	G85458	G85459	G85460	G85461	G85462	G85463	G85464	G85465	G85466	G85467	G85468	G85469	G85470	G85471	G85472	G85473	G85474	G85475	G85476	G85477	G85478	G85479	G85480	G85481	G85482	G85483	G85484	G85485	G85486	G85487	G85488	G85489	G90607
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_catenulatum	0.0	0.0	0.00764	0.0	0.0	0.00249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00671	0.0	0.0	0.0	0.01435	0.0	0.0	0.01941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_catenulatum|t__GCF_000173455	0.0	0.0	0.00764	0.0	0.0	0.00249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00671	0.0	0.0	0.0	0.01435	0.0	0.0	0.01941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_dentium	0.0	0.0	0.0	0.0	0.0	0.0	0.08361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36882	0.0	0.0	0.0424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.57545	0.0	0.0	0.0	0.0	0.0	0.00263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_dentium|t__Bifidobacterium_dentium_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.08361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36882	0.0	0.0	0.0424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.57545	0.0	0.0	0.0	0.0	0.0	0.00263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	0.00213	0.0	0.08601	0.11758	0.00771	1.16276	0.0	0.0	0.0	0.0	0.11965	0.0	0.11223	0.00304	0.29404	0.0	0.55444	0.0	0.02735	4.10679	0.06768	0.06511	0.41056	0.08023	0.15843	0.02649	0.0	0.01117	1.32549	0.01688	0.0104	0.04651	0.04087	0.01021	0.00679	0.06628	0.51992	0.26781	0.71967	0.03968	0.14093	0.01432	0.56918	0.0	0.02305	0.0	0.0349	0.01987	0.04525	0.0	0.0	0.59756	0.54134	0.0	0.13939	1.34555	0.0335	2.28739	0.00895
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum|t__Bifidobacterium_longum_unclassified	0.00213	0.0	0.08601	0.11758	0.00771	1.16276	0.0	0.0	0.0	0.0	0.11965	0.0	0.11223	0.00304	0.29404	0.0	0.55444	0.0	0.02735	4.10679	0.06768	0.06511	0.41056	0.08023	0.15843	0.02649	0.0	0.01117	1.32549	0.01688	0.0104	0.04651	0.04087	0.01021	0.00679	0.06628	0.51992	0.26781	0.71967	0.03968	0.14093	0.01432	0.56918	0.0	0.02305	0.0	0.0349	0.01987	0.04525	0.0	0.0	0.59756	0.54134	0.0	0.13939	1.34555	0.0335	2.28739	0.00895
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudocatenulatum	0.0	0.0	0.0	0.0	0.0	0.0016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05721	0.09687	0.18819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3748	0.0	0.00249	0.0	0.01081	0.0	0.00369	0.0	0.0	0.0	0.0	0.0	0.19763	0.0	0.0	1.07705	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudocatenulatum|t__GCF_000173435	0.0	0.0	0.0	0.0	0.0	0.0016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05721	0.09687	0.18819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3748	0.0	0.00249	0.0	0.01081	0.0	0.00369	0.0	0.0	0.0	0.0	0.0	0.19763	0.0	0.0	1.07705	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.02256	0.0	0.05022	0.13677	0.01472	0.0263	0.00571	0.0	0.07693	0.01595	0.02748	0.0	0.02603	0.01772	0.47733	0.00611	0.08898	0.05477	0.23605	0.4323	0.59787	0.2243	0.32048	0.08562	0.0	0.05223	0.45721	1.56549	0.0663	0.0	0.13668	0.11788	0.03642	0.02074	0.07554	0.02351	0.14053	0.15063	0.16412	0.02734	0.19122	0.08453	0.68077	0.02361	0.01038	0.0	0.05677	0.08849	0.00433	0.01716	0.14347	0.0	0.0	0.15919	0.37182	0.10272	0.03455	0.50456	0.52917
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	0.02256	0.0	0.05022	0.13677	0.01472	0.0263	0.00571	0.0	0.07693	0.01595	0.02748	0.0	0.02603	0.01772	0.47733	0.00611	0.08898	0.05477	0.23605	0.4323	0.59787	0.2243	0.32048	0.08562	0.0	0.05223	0.45721	1.56549	0.0663	0.0	0.13668	0.11788	0.03642	0.02074	0.07554	0.02351	0.14053	0.15063	0.16412	0.02734	0.19122	0.08453	0.68077	0.02361	0.01038	0.0	0.05677	0.08849	0.00433	0.01716	0.14347	0.0	0.0	0.15919	0.37182	0.10272	0.03455	0.50456	0.52917
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Adlercreutzia	0.00811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00075	0.0	0.0	0.0	0.01847	0.00262	0.08803	0.0	0.0	0.0551	0.0	0.0	0.0	0.00146	0.0	0.03375	0.0	0.0	0.01691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06751	0.01079	0.18446	0.07738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01032	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Adlercreutzia|s__Adlercreutzia_equolifaciens	0.00811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00075	0.0	0.0	0.0	0.01847	0.00262	0.08803	0.0	0.0	0.0551	0.0	0.0	0.0	0.00146	0.0	0.03375	0.0	0.0	0.01691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06751	0.01079	0.18446	0.07738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01032	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Adlercreutzia|s__Adlercreutzia_equolifaciens|t__GCF_000478885	0.00811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00075	0.0	0.0	0.0	0.01847	0.00262	0.08803	0.0	0.0	0.0551	0.0	0.0	0.0	0.00146	0.0	0.03375	0.0	0.0	0.01691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06751	0.01079	0.18446	0.07738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01032	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Atopobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Atopobium|s__Atopobium_parvulum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Atopobium|s__Atopobium_parvulum|t__GCF_000024225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella	0.01446	0.0	0.05022	0.0	0.01472	0.0263	0.0	0.0	0.07693	0.01595	0.02748	0.0	0.02527	0.0	0.43776	0.00477	0.04948	0.04619	0.0	0.0	0.59787	0.0	0.0	0.08562	0.0	0.05077	0.0	1.30722	0.0	0.0	0.11977	0.07815	0.03642	0.0	0.0	0.02351	0.0	0.15063	0.02097	0.01655	0.0017	0.00411	0.67916	0.0	0.0	0.0	0.05677	0.0	0.0	0.01716	0.14347	0.0	0.0	0.15919	0.37062	0.0	0.02423	0.0	0.50002
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens	0.00799	0.0	0.05022	0.0	0.01472	0.0263	0.0	0.0	0.07693	0.01595	0.02748	0.0	0.02527	0.0	0.0	0.00477	0.04948	0.04619	0.0	0.0	0.59787	0.0	0.0	0.08562	0.0	0.05077	0.0	1.30722	0.0	0.0	0.11977	0.06808	0.03642	0.0	0.0	0.02351	0.0	0.15063	0.0	0.01655	0.0	0.0	0.34333	0.0	0.0	0.0	0.04345	0.0	0.0	0.01716	0.14347	0.0	0.0	0.15919	0.25631	0.0	0.02423	0.0	0.50002
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens|t__GCF_000169035	0.00799	0.0	0.05022	0.0	0.01472	0.0263	0.0	0.0	0.07693	0.01595	0.02748	0.0	0.02527	0.0	0.0	0.00477	0.04948	0.04619	0.0	0.0	0.59787	0.0	0.0	0.08562	0.0	0.05077	0.0	1.30722	0.0	0.0	0.11977	0.06808	0.03642	0.0	0.0	0.02351	0.0	0.15063	0.0	0.01655	0.0	0.0	0.34333	0.0	0.0	0.0	0.04345	0.0	0.0	0.01716	0.14347	0.0	0.0	0.15919	0.25631	0.0	0.02423	0.0	0.50002
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_intestinalis	0.00646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33582	0.0	0.0	0.0	0.01332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11431	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_intestinalis|t__GCF_000156175	0.00646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33582	0.0	0.0	0.0	0.01332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11431	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02097	0.0	0.0017	0.00411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Coriobacteriaceae_noname	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Coriobacteriaceae_noname|s__Coriobacteriaceae_bacterium_BV3Ac1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Coriobacteriaceae_noname|s__Coriobacteriaceae_bacterium_BV3Ac1|t__GCF_000468855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Eggerthella	0.0	0.0	0.0	0.13677	0.0	0.0	0.00571	0.0	0.0	0.0	0.0	0.0	0.0	0.01574	0.03575	0.00133	0.02103	0.00597	0.14801	0.42278	0.0	0.16919	0.32048	0.0	0.0	0.0	0.45721	0.15509	0.0663	0.0	0.0	0.03972	0.0	0.01967	0.07554	0.0	0.14053	0.0	0.05742	0.0	0.00506	0.00304	0.00161	0.02361	0.01038	0.0	0.0	0.08849	0.00433	0.0	0.0	0.0	0.0	0.0	0.0012	0.10272	0.0	0.50456	0.0167
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Eggerthella|s__Eggerthella_lenta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00511	0.00209	0.0	0.0	0.0	0.0	0.0043	0.0	0.00353	0.01263	0.0	0.0	0.0	0.0	0.01276	0.00244	0.0	0.0	0.0002	0.0	0.00139	0.00664	0.0	0.02436	0.0	0.0	0.0	0.0	0.0	0.0	0.00553	0.0	0.0	0.0	0.01208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0372	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Eggerthella|s__Eggerthella_lenta|t__GCF_000024265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00511	0.00209	0.0	0.0	0.0	0.0	0.0043	0.0	0.00353	0.01263	0.0	0.0	0.0	0.0	0.01276	0.00244	0.0	0.0	0.0002	0.0	0.00139	0.00664	0.0	0.02436	0.0	0.0	0.0	0.0	0.0	0.0	0.00553	0.0	0.0	0.0	0.01208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0372	0.0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Eggerthella|s__Eggerthella_unclassified	0.0	0.0	0.0	0.13677	0.0	0.0	0.00571	0.0	0.0	0.0	0.0	0.0	0.0	0.01063	0.03366	0.00133	0.02103	0.00597	0.14801	0.41848	0.0	0.16566	0.30785	0.0	0.0	0.0	0.45721	0.14233	0.06387	0.0	0.0	0.03952	0.0	0.01828	0.06891	0.0	0.11617	0.0	0.05742	0.0	0.00506	0.00304	0.00161	0.01808	0.01038	0.0	0.0	0.07641	0.00433	0.0	0.0	0.0	0.0	0.0	0.0012	0.10272	0.0	0.46736	0.0167
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Gordonibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00198	0.00382	0.0	0.0	0.0	0.0	0.00952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02942	0.0	0.0	0.0	0.0	0.0	0.00107	0.0	0.0	0.0	0.0	0.00827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01245
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Gordonibacter|s__Gordonibacter_pamelaeae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00198	0.00382	0.0	0.0	0.0	0.0	0.00952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02942	0.0	0.0	0.0	0.0	0.0	0.00107	0.0	0.0	0.0	0.0	0.00827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01245
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Gordonibacter|s__Gordonibacter_pamelaeae|t__GCF_000210055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00198	0.00382	0.0	0.0	0.0	0.0	0.00952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02942	0.0	0.0	0.0	0.0	0.0	0.00107	0.0	0.0	0.0	0.0	0.00827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01245
k__Bacteria|p__Bacteroidetes	18.18429	0.0	75.97085	50.5123	34.02389	90.4848	10.18202	63.65701	55.23643	71.27749	78.37786	0.0	90.79345	1.37171	55.83024	74.42907	49.60434	91.42138	16.07914	15.40779	38.55421	46.23641	76.84484	32.498	43.67724	43.18706	79.80595	63.44324	54.12704	85.65016	69.70778	74.61968	62.15161	70.31361	56.01318	91.30568	46.27757	86.87715	54.76384	83.99324	51.71145	56.01435	84.57666	79.11583	46.697	0.91677	83.13645	70.20772	66.47392	74.43767	80.37306	19.91616	7.4269	79.73546	91.27056	7.97191	88.98411	5.43816	55.81725
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	18.18429	0.0	75.97085	50.5123	34.02389	90.4848	10.18202	63.65701	55.23643	71.27749	78.37786	0.0	90.79345	1.37171	55.83024	74.42907	49.60434	91.42138	16.07914	15.40779	38.55421	46.23641	76.84484	32.498	43.67724	43.18706	79.80595	63.44324	54.12704	85.65016	69.70778	74.61968	62.15161	70.31361	56.01318	91.30568	46.27757	86.87715	54.76384	83.99324	51.71145	56.01435	84.57066	79.11583	46.697	0.91677	83.13645	70.20772	66.47392	74.43767	80.37306	19.91616	7.4269	79.73546	91.27056	7.97191	88.98411	5.43816	55.81725
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	18.18429	0.0	75.97085	50.5123	34.02389	90.4848	10.18202	63.65701	55.23643	71.27749	78.37786	0.0	90.79345	1.37171	55.83024	74.42907	49.60434	91.42138	16.07914	15.40779	38.55421	46.23641	76.84484	32.498	43.67724	43.18706	79.80595	63.44324	54.12704	85.65016	69.70778	74.61968	62.15161	70.31361	56.01318	91.30568	46.27757	86.87715	54.76384	83.99324	51.71145	56.01435	84.57066	79.11583	46.697	0.91677	83.13645	70.20772	66.47392	74.43767	80.37306	19.91616	7.4269	79.73546	91.27056	7.97191	88.98411	5.43816	55.81725
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	7.44233	0.0	38.58603	50.0936	14.66284	56.07413	10.178	4.33346	16.82272	38.23832	50.2892	0.0	69.83668	0.00064	44.95908	55.91301	28.65981	75.56697	8.10716	15.29666	16.99595	15.69128	49.56268	19.93982	43.67724	16.02231	79.11556	33.12565	40.86936	66.13586	64.01015	74.22621	50.36601	63.37746	49.21948	58.22053	33.99345	1.0749	36.32661	44.66471	49.83495	52.87251	51.815	73.63508	39.38606	0.0	59.24566	62.44084	60.70588	0.82347	0.05807	18.58868	6.42588	0.08536	42.52266	7.05015	49.38318	4.94607	27.29955
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	7.44233	0.0	38.58603	50.0936	14.66284	56.07413	10.178	4.33346	16.82272	38.23832	50.2892	0.0	69.83668	0.00064	44.95908	55.91301	28.65981	75.56697	8.10716	15.29666	16.99595	15.69128	49.56268	19.93982	43.67724	16.02231	79.11556	33.12565	40.86936	66.13586	64.01015	74.22621	50.36601	63.37746	49.21948	58.22053	33.99345	1.0749	36.32661	44.66471	49.83495	52.87251	51.815	73.63508	39.38606	0.0	59.24566	62.44084	60.70588	0.82347	0.05807	18.58868	6.42588	0.08536	42.52266	7.05015	49.38318	4.94607	27.29955
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae	0.0	0.0	1.9985	0.0	0.90098	4.40448	0.0	0.33711	0.0	5.76714	3.18739	0.0	5.31391	0.0	8.28325	18.48337	1.07521	3.88295	1.18478	0.0	5.52359	5.29854	0.0	1.76998	0.0	0.70094	0.0	3.8627	0.0	10.02538	8.69009	0.0	4.74923	3.46202	1.44538	0.76008	0.0	0.0	0.90047	0.0	8.646	9.01575	0.0	0.0	0.0	0.0	0.0	1.66079	0.0	0.0	0.0	0.30853	0.08186	0.0	0.0	0.0	0.51941	0.0	11.75966
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae|t__Bacteroides_caccae_unclassified	0.0	0.0	1.9985	0.0	0.90098	4.40448	0.0	0.33711	0.0	5.76714	3.18739	0.0	5.31391	0.0	8.28325	18.48337	1.07521	3.88295	1.18478	0.0	5.52359	5.29854	0.0	1.76998	0.0	0.70094	0.0	3.8627	0.0	10.02538	8.69009	0.0	4.74923	3.46202	1.44538	0.76008	0.0	0.0	0.90047	0.0	8.646	9.01575	0.0	0.0	0.0	0.0	0.0	1.66079	0.0	0.0	0.0	0.30853	0.08186	0.0	0.0	0.0	0.51941	0.0	11.75966
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_cellulosilyticus	0.93893	0.0	0.0	0.0	0.93955	0.99123	0.0	0.0414	0.0	0.79162	0.93198	0.0	1.53615	0.0	0.0	0.27024	1.93417	0.0	0.0	0.0	0.0	0.0	1.89582	0.0	0.0	1.49445	0.0	1.65861	0.04392	2.41978	0.0	0.0	0.0	0.0	0.19992	4.10397	0.15944	0.0	0.82676	3.55444	1.87517	6.79372	0.3689	0.0	0.25075	0.0	0.0	0.28438	0.0	0.0	0.0	0.0	0.0	0.0	0.84257	0.0	0.73196	0.22664	0.00011
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_cellulosilyticus|t__Bacteroides_cellulosilyticus_unclassified	0.93893	0.0	0.0	0.0	0.93955	0.99123	0.0	0.0414	0.0	0.79162	0.93198	0.0	1.53615	0.0	0.0	0.27024	1.93417	0.0	0.0	0.0	0.0	0.0	1.89582	0.0	0.0	1.49445	0.0	1.65861	0.04392	2.41978	0.0	0.0	0.0	0.0	0.19992	4.10397	0.15944	0.0	0.82676	3.55444	1.87517	6.79372	0.3689	0.0	0.25075	0.0	0.0	0.28438	0.0	0.0	0.0	0.0	0.0	0.0	0.84257	0.0	0.73196	0.22664	0.00011
